City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Myszkow,PL,50.5752,19.3246,34.05,89,88,5.79,overcast clouds
1,Mantua,IT,45.1667,10.7833,44.71,89,100,1.01,light rain
2,Punta Arenas,CL,-53.15,-70.9167,53.71,71,75,19.57,broken clouds
3,Busselton,AU,-33.65,115.3333,59.09,77,0,9.84,clear sky
4,Ushuaia,AR,-54.8,-68.3,62.26,29,75,17.27,broken clouds
5,Bredasdorp,ZA,-34.5322,20.0403,65.52,68,100,11.5,light rain
6,Georgetown,MY,5.4112,100.3354,79.9,85,20,3.0,few clouds
7,Sorland,NO,67.667,12.6934,28.99,59,22,17.85,few clouds
8,Mabaruma,GY,8.2,-59.7833,84.45,62,100,6.35,overcast clouds
9,Victoria,HK,22.2855,114.1577,66.25,65,98,4.0,overcast clouds
10,Tuskegee,US,32.424,-85.6916,73.22,54,68,5.75,broken clouds
11,Marawi,PH,7.9986,124.2928,65.64,98,89,3.96,overcast clouds
12,Ponta Do Sol,PT,32.6667,-17.1,65.03,61,98,9.71,overcast clouds
13,Qaanaaq,GL,77.484,-69.3632,0.88,67,67,7.11,broken clouds
14,Dikson,RU,73.5069,80.5464,-20.67,99,100,6.98,overcast clouds
15,Anloga,GH,5.7947,0.8973,84.42,77,47,10.42,scattered clouds
16,Jamestown,US,42.097,-79.2353,44.1,50,1,15.99,clear sky
17,Upernavik,GL,72.7868,-56.1549,15.51,80,100,6.13,light snow
18,Marsh Harbour,BS,26.5412,-77.0636,75.7,64,0,10.49,clear sky
19,Calama,CL,-22.4667,-68.9333,79.29,10,99,23.02,overcast clouds
20,Sumbe,AO,-11.2061,13.8437,77.83,86,100,7.47,overcast clouds
21,Mahebourg,MU,-20.4081,57.7,79.09,78,20,11.5,few clouds
22,Saint Anthony,US,45.0205,-93.218,34.75,52,90,4.0,overcast clouds
23,Cape Town,ZA,-33.9258,18.4232,69.28,72,20,5.01,light rain
24,Dawlatabad,AF,36.4141,64.9053,43.93,72,75,4.36,broken clouds
25,Castro,BR,-24.7911,-50.0119,80.69,37,15,5.79,few clouds
26,Tibati,CM,6.4667,12.6333,85.84,27,100,8.1,overcast clouds
27,Chake Chake,TZ,-5.2459,39.7666,78.33,85,10,5.82,clear sky
28,Kedougou,SN,12.5579,-12.1743,97.38,23,0,0.0,clear sky
29,Kalmunai,LK,7.4167,81.8167,78.55,84,1,2.59,clear sky
30,Hermanus,ZA,-34.4187,19.2345,65.8,80,100,22.1,overcast clouds
31,Henties Bay,NA,-22.116,14.2845,63.86,86,0,10.2,clear sky
32,Estelle,US,29.8458,-90.1067,77.04,67,75,6.91,broken clouds
33,Clyde River,CA,70.4692,-68.5914,10.63,92,100,32.21,light snow
34,Pascagoula,US,30.3658,-88.5561,77.56,76,1,3.44,clear sky
35,Olean,US,42.0776,-78.4297,43.66,63,100,14.23,overcast clouds
36,Kupino,RU,54.3663,77.2981,27.86,95,100,8.95,overcast clouds
37,Ribeira Grande,PT,38.5167,-28.7,63.0,88,75,6.91,light intensity drizzle
38,Ostrovnoy,RU,68.0531,39.5131,5.0,95,81,6.26,broken clouds
39,Soderhamn,SE,61.3037,17.0592,23.99,70,100,10.45,overcast clouds
40,Olafsvik,IS,64.8945,-23.7142,35.22,75,78,5.39,broken clouds
41,Ypsonas,CY,34.6884,32.9574,63.57,63,0,19.57,clear sky
42,Hofn,IS,64.2539,-15.2082,31.46,55,0,10.71,clear sky
43,Muscat,OM,23.6139,58.5922,73.42,60,6,3.85,clear sky
44,Okakarara,NA,-20.5833,17.4333,76.57,17,0,15.57,clear sky
45,Yamandu,SL,7.9362,-11.4928,79.45,80,100,3.74,light rain
46,Codrington,AU,-38.2667,141.9667,43.29,86,24,5.08,few clouds
47,Amapa,BR,1.0,-52.0,79.86,90,100,3.24,overcast clouds
48,Mecca,SA,21.4267,39.8261,74.86,67,0,2.3,clear sky
49,Caravelas,BR,-17.7125,-39.2481,79.03,73,1,10.0,light rain
50,Olinda,BR,-8.0089,-34.8553,85.73,70,75,10.36,broken clouds
51,Klaksvik,FO,62.2266,-6.589,34.72,55,100,19.1,overcast clouds
52,Arraial Do Cabo,BR,-22.9661,-42.0278,80.56,57,75,10.36,broken clouds
53,Nicoya,CR,10.1483,-85.452,87.35,55,10,9.46,clear sky
54,Bonavista,CA,48.6499,-53.1147,32.11,50,81,29.68,broken clouds
55,Corinto,GR,37.9407,22.9573,57.45,86,14,2.73,few clouds
56,Salalah,OM,17.0151,54.0924,77.09,61,0,4.61,clear sky
57,Liverpool,GB,53.4106,-2.9779,44.82,87,75,10.0,broken clouds
58,Hambantota,LK,6.1241,81.1185,75.54,100,20,2.3,thunderstorm
59,Krasnoselkup,RU,65.7,82.4667,-14.91,97,100,4.54,overcast clouds
60,Port Alfred,ZA,-33.5906,26.891,67.96,93,100,21.88,light rain
61,Teyateyaneng,LS,-29.1472,27.7489,55.92,95,100,0.34,moderate rain
62,Hithadhoo,MV,-0.6,73.0833,81.72,78,78,12.64,broken clouds
63,Tasiilaq,GL,65.6145,-37.6368,28.56,85,100,23.17,overcast clouds
64,Bay Saint Louis,US,30.3088,-89.33,78.33,70,40,4.61,scattered clouds
65,Antofagasta,CL,-23.65,-70.4,72.21,58,10,10.45,clear sky
66,Saint-Philippe,RE,-21.3585,55.7679,78.39,82,14,10.49,few clouds
67,Mar Del Plata,AR,-38.0023,-57.5575,60.82,79,0,14.0,clear sky
68,Bilma,NE,18.6853,12.9164,69.13,15,3,12.64,clear sky
69,Chabahar,IR,25.2919,60.643,75.78,66,0,11.77,clear sky
70,Quatre Cocos,MU,-20.2078,57.7625,78.91,78,39,12.48,scattered clouds
71,Dingle,PH,10.9995,122.6711,71.4,92,52,8.59,broken clouds
72,Lieksa,FI,63.3167,30.0167,9.12,86,56,9.08,broken clouds
73,Kaputa,ZM,-8.4689,29.6619,74.61,53,0,3.04,clear sky
74,La Paz,BO,-16.5,-68.15,57.18,71,75,5.75,broken clouds
75,Sidi Ali,DZ,36.0998,0.4206,53.28,73,0,12.26,clear sky
76,Beloha,MG,-25.1667,45.05,76.42,69,0,5.46,clear sky
77,Port Elizabeth,ZA,-33.918,25.5701,64.69,77,90,13.8,light rain
78,San Cristobal,VE,7.7669,-72.225,78.98,40,93,6.73,overcast clouds
79,Bakel,SN,14.905,-12.4568,89.87,11,100,8.75,overcast clouds
80,Vila Velha,BR,-20.3297,-40.2925,78.75,73,20,11.5,few clouds
81,Walvis Bay,NA,-22.9575,14.5053,67.15,55,0,17.27,clear sky
82,Koroni,GR,36.8,21.95,54.07,72,1,7.58,clear sky
83,Ambilobe,MG,-13.2,49.05,78.94,70,1,6.33,clear sky
84,Conde,BR,-7.2597,-34.9075,83.66,74,75,12.66,moderate rain
85,Akureyri,IS,65.6835,-18.0878,13.93,85,0,4.61,clear sky
86,Garowe,SO,8.4054,48.4845,72.77,57,3,17.94,clear sky
87,Torbay,CA,47.6666,-52.7314,32.68,48,40,28.77,scattered clouds
88,Pitimbu,BR,-7.4706,-34.8086,84.79,71,23,12.59,few clouds
89,Santo Antonio Do Monte,BR,-20.0872,-45.2936,75.56,67,44,1.57,scattered clouds
90,Caucaia,BR,-3.7361,-38.6531,87.75,73,20,17.27,few clouds
91,Qaqortoq,GL,60.7167,-46.0333,41.5,77,100,17.13,overcast clouds
92,Sioux Lookout,CA,50.1001,-91.917,10.78,78,90,12.66,light snow
93,Ughelli,NG,5.4899,6.0074,81.72,75,100,5.3,overcast clouds
94,Kyabe,TD,9.4515,18.9449,84.24,25,46,4.52,scattered clouds
95,Arauca,CO,7.0847,-70.7591,89.56,62,40,4.61,scattered clouds
96,Messina,IT,38.1933,15.5497,58.77,64,40,4.0,scattered clouds
97,Tenenkou,ML,14.4572,-4.9169,84.02,12,100,10.98,overcast clouds
98,Alikovo,RU,55.7383,46.7549,30.07,82,100,14.81,overcast clouds
99,Honningsvag,NO,70.9821,25.9704,23.18,80,9,26.82,clear sky
100,Khudumelapye,BW,-23.8833,24.75,70.3,68,98,13.71,overcast clouds
101,Pisco,PE,-13.7,-76.2167,72.01,78,20,11.5,few clouds
102,Birin,NP,26.8865,88.0718,51.22,83,92,4.16,overcast clouds
103,Shetpe,KZ,44.1667,52.1167,37.53,55,6,15.64,clear sky
104,Rio Grande,BR,-32.035,-52.0986,77.11,76,98,15.57,overcast clouds
105,Kattivakkam,IN,13.2167,80.3167,80.69,82,33,1.45,scattered clouds
106,Ponta Delgada,PT,37.7333,-25.6667,67.5,68,75,5.75,broken clouds
107,Umba,RU,66.6871,34.3429,6.04,94,17,7.34,few clouds
108,Rawson,AR,-43.3002,-65.1023,82.45,20,1,13.62,clear sky
109,Holme,DK,56.1138,10.1725,38.77,91,100,14.34,overcast clouds
110,Yar-Sale,RU,66.8333,70.8333,-21.26,98,25,6.17,scattered clouds
111,Makat,KZ,47.6469,53.3463,33.98,61,99,11.52,overcast clouds
112,Goure,NE,13.9835,10.2704,82.02,18,5,8.97,clear sky
113,Skibbereen,IE,51.55,-9.2667,40.8,68,45,20.27,light rain
114,Santa Rosa,PH,14.3122,121.1114,76.98,71,64,14.25,broken clouds
115,Rafsanjan,IR,30.4067,55.9939,50.27,37,0,2.3,clear sky
116,Floro,NO,61.5996,5.0328,37.36,65,90,16.11,shower sleet
117,Souillac,MU,-20.5167,57.5167,79.18,78,20,11.5,few clouds
118,Osecina,RS,44.3731,19.6014,33.17,86,100,4.59,overcast clouds
119,Camacha,PT,33.0833,-16.3333,62.02,59,40,11.5,scattered clouds
120,Yelan-Kolenovskiy,RU,51.1632,41.151,31.86,81,100,4.29,overcast clouds
121,Lebu,CL,-37.6167,-73.65,60.22,66,0,20.47,clear sky
122,Vila Franca Do Campo,PT,37.7167,-25.4333,67.19,83,100,2.33,overcast clouds
123,Vardo,NO,70.3705,31.1107,21.6,73,9,18.97,clear sky
124,Bourbonnais,US,41.1417,-87.875,45.05,53,1,9.22,clear sky
125,Nanortalik,GL,60.1432,-45.2371,37.89,86,100,33.35,light rain
126,Skjervoy,NO,70.0311,20.9714,21.96,66,1,13.8,clear sky
127,Mansa,IN,29.9833,75.3833,63.66,51,0,2.84,clear sky
128,Makokou,GA,0.5738,12.8642,71.96,95,100,1.03,light rain
129,Raahe,FI,64.6833,24.4833,5.09,92,12,7.43,few clouds
130,Chupaca,PE,-12.0667,-75.2833,62.62,57,100,5.46,overcast clouds
131,Bonfim,BR,3.0833,-59.95,91.11,47,90,5.77,overcast clouds
132,Bandarbeyla,SO,9.4942,50.8122,77.56,68,4,19.77,clear sky
133,Bosaso,SO,11.2842,49.1816,75.56,63,5,5.61,clear sky
134,Comodoro Rivadavia,AR,-45.8667,-67.5,75.06,20,0,17.27,clear sky
135,Chancay,PE,-11.5714,-77.2672,70.56,76,100,7.76,overcast clouds
136,Nibbar,TN,36.2941,8.7666,47.08,81,20,2.3,few clouds
137,Cururupu,BR,-1.8283,-44.8683,84.16,68,43,6.46,scattered clouds
138,Puerto Cabezas,NI,14.0351,-83.3888,85.96,84,75,6.91,broken clouds
139,Ayni,TJ,39.3941,68.5377,41.86,49,20,3.65,few clouds
140,Cidreira,BR,-30.1811,-50.2056,72.32,75,100,18.28,overcast clouds
141,Saurimo,AO,-9.6608,20.3916,67.06,93,65,2.53,light rain
142,Salamiyah,SY,35.0113,37.0532,56.86,42,100,8.46,overcast clouds
143,Vila Do Maio,CV,15.1333,-23.2167,75.99,74,100,17.2,overcast clouds
144,Narsaq,GL,60.9167,-46.05,41.22,75,100,12.53,overcast clouds
145,Kasongo-Lunda,CD,-6.4667,16.8167,72.01,95,98,0.65,overcast clouds
146,Muisne,EC,0.6,-80.0333,77.0,78,100,10.58,overcast clouds
147,East London,ZA,-33.0153,27.9116,67.14,100,90,11.5,light rain
148,Aksu,CN,41.1231,80.2644,28.56,43,100,1.66,overcast clouds
149,Esmeraldas,BR,-19.7625,-44.3139,84.31,64,33,1.36,scattered clouds
150,Abu Kamal,SY,34.4506,40.9171,58.39,34,100,8.59,overcast clouds
151,Oktyabrskoye,RU,43.0645,44.7417,28.54,86,100,8.95,overcast clouds
152,Praia Da Vitoria,PT,38.7333,-27.0667,63.75,94,40,5.61,scattered clouds
153,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.69,74,26,10.45,scattered clouds
154,Izmit,TR,40.7669,29.9169,58.41,87,75,8.05,broken clouds
155,Kendal,GB,54.3268,-2.7476,45.91,95,100,19.77,moderate rain
156,Verkhnedneprovskiy,RU,54.9813,33.3457,27.64,92,100,9.17,overcast clouds
157,Hualmay,PE,-11.0964,-77.6139,71.55,74,89,9.46,overcast clouds
158,Sinnamary,GF,5.3833,-52.95,78.71,89,100,7.25,overcast clouds
159,Bahir Dar,ET,11.5936,37.3908,64.24,48,6,1.92,clear sky
160,Longyearbyen,SJ,78.2186,15.6401,19.24,73,75,21.85,broken clouds
161,Barkhan,PK,29.8977,69.5256,49.33,35,0,2.48,clear sky
162,Svetlyy,RU,54.675,20.1347,33.85,89,84,7.83,broken clouds
163,Thunder Bay,CA,48.4001,-89.3168,23.56,57,75,14.97,light shower snow
164,Ilulissat,GL,69.2167,-51.1,35.62,64,75,27.63,broken clouds
165,Cayenne,GF,4.9333,-52.3333,78.84,92,75,5.75,light rain
166,Kharitonovo,RU,61.4009,47.4978,5.22,94,100,9.08,light snow
167,Husavik,IS,66.0449,-17.3389,13.91,80,29,11.86,scattered clouds
168,Sur,OM,22.5667,59.5289,73.72,61,0,1.66,clear sky
169,Malm,NO,64.0721,11.2172,29.79,70,51,14.81,broken clouds
170,Bambous Virieux,MU,-20.3428,57.7575,79.21,78,20,11.5,few clouds
171,Cape Canaveral,US,28.4058,-80.6048,79.09,59,1,5.75,clear sky
172,Santa Maria,BR,-29.6842,-53.8069,87.1,48,0,8.05,clear sky
173,Harper,LR,4.375,-7.7169,80.24,80,5,9.93,clear sky
174,Nizhnevartovsk,RU,60.9344,76.5531,12.22,85,90,2.24,light snow
175,Lokosovo,RU,61.1333,74.8167,5.5,97,100,2.15,overcast clouds
176,Remedios,CU,22.4947,-79.5458,79.72,61,5,12.12,clear sky
177,Agropoli,IT,40.3469,14.9966,54.28,78,100,2.21,overcast clouds
178,Leshukonskoye,RU,64.8989,45.7622,1.2,80,100,11.3,overcast clouds
179,Buraydah,SA,26.326,43.975,63.05,38,5,8.72,clear sky
180,Sisimiut,GL,66.9395,-53.6735,35.46,86,100,13.67,light rain
181,Nyuksenitsa,RU,60.4128,44.2397,4.39,92,100,8.14,overcast clouds
182,Sao Filipe,CV,14.8961,-24.4956,76.33,71,100,10.38,overcast clouds
183,Ugoofaaru,MV,5.6667,73.0,82.53,75,3,10.85,clear sky
184,Grindavik,IS,63.8424,-22.4338,28.87,100,40,9.22,scattered clouds
185,Iqaluit,CA,63.7506,-68.5145,2.93,77,90,24.0,light snow
186,Huarmey,PE,-10.0681,-78.1522,71.62,77,100,10.36,overcast clouds
187,Mocuba,MZ,-16.8392,36.9856,80.85,61,4,7.72,clear sky
188,Chuy,UY,-33.6971,-53.4616,70.97,67,100,11.68,overcast clouds
189,Kedrovyy,RU,56.1667,91.8167,23.41,92,100,12.39,overcast clouds
190,Guane,CU,22.2025,-84.0875,82.67,49,8,4.12,clear sky
191,Coquimbo,CL,-29.9533,-71.3436,65.93,68,0,14.97,clear sky
192,Saint-Augustin,CA,51.226,-58.6502,21.61,56,42,19.73,scattered clouds
193,Zarichne,UA,51.8126,26.129,32.02,67,100,8.01,overcast clouds
194,Nouadhibou,MR,20.931,-17.0347,67.98,68,0,12.66,clear sky
195,Jhinjhak,IN,26.5667,79.7333,66.79,56,0,2.3,clear sky
196,Viedma,AR,-40.8135,-62.9967,76.59,18,78,11.21,broken clouds
197,Ondjiva,AO,-17.0667,15.7333,77.65,44,88,5.79,overcast clouds
198,Krasnoarmeysk,RU,51.0239,45.6969,33.3,96,100,4.61,snow
199,Port-Gentil,GA,-0.7193,8.7815,82.36,83,75,12.66,broken clouds
200,Kumo,NG,10.0447,11.2122,82.45,26,8,6.89,clear sky
201,Dahanu,IN,19.9667,72.7333,75.15,77,0,1.01,clear sky
202,Saldanha,ZA,-33.0117,17.9442,66.25,91,100,13.73,moderate rain
203,Dudinka,RU,69.4058,86.1778,-32.39,100,79,3.71,broken clouds
204,Ormara,PK,25.2088,64.6357,75.42,62,0,9.08,clear sky
205,Namibe,AO,-15.1961,12.1522,71.53,68,6,7.11,clear sky
206,Chandur Bazar,IN,21.2417,77.7456,67.55,49,0,5.61,clear sky
207,Ostroh,UA,50.3294,26.5143,26.96,77,100,9.17,overcast clouds
208,Gouyave,GD,12.1646,-61.7296,83.17,79,40,13.8,scattered clouds
209,Dwarka,IN,22.2394,68.9678,75.99,59,0,11.9,clear sky
210,Constantine,DZ,36.365,6.6147,47.61,61,0,4.61,clear sky
211,Cap Malheureux,MU,-19.9842,57.6142,79.29,71,24,4.0,few clouds
212,Pangnirtung,CA,66.1451,-65.7125,19.4,73,75,3.44,broken clouds
213,Urubicha,BO,-15.3833,-62.95,85.75,69,100,3.09,light rain
214,Sovetskiy,RU,61.3614,63.5842,5.04,95,100,13.18,snow
215,Bhadasar,IN,28.2833,74.3167,65.57,49,0,1.48,clear sky
216,Riviere-Au-Renard,CA,48.9957,-64.3971,28.4,57,36,18.25,scattered clouds
217,Kabelvag,NO,68.2114,14.4817,23.95,62,0,12.3,clear sky
218,Crateus,BR,-5.1783,-40.6775,86.38,47,100,4.18,overcast clouds
219,Minab,IR,27.1467,57.0801,71.1,58,2,2.55,clear sky
220,Touros,BR,-5.1989,-35.4608,88.7,70,95,14.83,overcast clouds
221,Coihaique,CL,-45.5752,-72.0662,73.35,31,0,8.05,clear sky
222,Aquiraz,BR,-3.9014,-38.3911,87.89,66,11,13.0,few clouds
223,Saint-Pierre,RE,-21.3393,55.4781,78.48,79,20,2.3,few clouds
224,Itarema,BR,-2.9248,-39.9167,84.85,64,99,16.51,overcast clouds
225,Umuarama,BR,-23.7664,-53.325,88.81,38,6,4.0,clear sky
226,Rena,NO,61.1348,11.3641,16.29,97,100,2.62,overcast clouds
227,Kalamazoo,US,42.2506,-85.55,44.65,37,40,13.8,scattered clouds
228,Pinerovka,RU,51.562,43.0689,32.0,80,100,4.18,overcast clouds
229,Bubaque,GW,11.2833,-15.8333,81.5,73,11,12.28,few clouds
230,Irmo,US,34.086,-81.1832,71.06,54,75,3.44,broken clouds
231,Ampanihy,MG,-24.7,44.75,77.76,47,0,6.06,clear sky
232,Hobyo,SO,5.3505,48.5268,79.32,73,37,16.82,scattered clouds
233,Oistins,BB,13.0667,-59.5333,84.29,65,40,19.57,scattered clouds
234,Luanda,AO,-8.8368,13.2343,78.31,82,76,9.51,broken clouds
235,Vynohradivka,UA,45.6812,28.5714,37.6,78,96,1.97,overcast clouds
236,Remontnoye,RU,46.5614,43.6501,37.81,67,100,12.1,overcast clouds
237,Richards Bay,ZA,-28.783,32.0377,73.09,96,100,7.78,moderate rain
238,Mednogorsk,RU,51.4128,57.595,23.81,92,70,6.44,broken clouds
239,Waddan,LY,29.1614,16.139,53.15,51,0,7.87,clear sky
240,Sept-Iles,CA,50.2001,-66.3821,24.06,60,40,8.99,scattered clouds
241,Rocha,UY,-34.4833,-54.3333,71.85,58,100,13.4,overcast clouds
242,Mezen,RU,65.8522,44.24,-1.17,91,6,6.93,clear sky
243,Ancud,CL,-41.8697,-73.8203,65.73,57,0,6.71,clear sky
244,Rio Gallegos,AR,-51.6226,-69.2181,71.65,26,75,5.75,broken clouds
245,Taoudenni,ML,22.6783,-3.9836,64.63,21,0,11.43,clear sky
246,Adrar,MR,20.5022,-10.0711,70.66,14,26,11.56,scattered clouds
247,Berlevag,NO,70.8578,29.0864,17.51,80,28,21.3,scattered clouds
248,Kholm-Zhirkovskiy,RU,55.5189,33.4731,29.26,90,100,8.93,overcast clouds
249,Saint-Francois,FR,46.4154,3.9054,41.68,86,90,6.91,overcast clouds
250,Mizdah,LY,31.4451,12.9801,46.33,74,0,7.4,clear sky
251,Chapais,CA,49.7834,-74.8492,2.98,79,100,4.03,overcast clouds
252,Dhidhdhoo,MV,6.8833,73.1,82.04,74,21,6.35,few clouds
253,Dzilam Gonzalez,MX,21.2833,-88.9333,83.77,48,7,8.39,clear sky
254,Fomboni,KM,-12.28,43.7425,82.42,70,40,4.94,scattered clouds
255,Mana,GF,5.6592,-53.7767,80.53,79,100,7.38,overcast clouds
256,Impfondo,CG,1.6381,18.0667,73.0,95,100,2.59,overcast clouds
257,Umm Kaddadah,SD,13.6017,26.6876,78.19,20,0,11.3,clear sky
258,Sakakah,SA,29.9697,40.2064,63.97,38,100,9.55,overcast clouds
259,Marienburg,PL,54.0359,19.0266,35.11,94,31,7.76,scattered clouds
260,Vladyslavivka,UA,45.1667,35.3667,45.93,92,100,6.44,overcast clouds
261,Xuddur,SO,4.1213,43.8894,78.85,41,10,7.96,clear sky
262,San Rafael,AR,-34.6177,-68.3301,67.23,60,83,10.38,broken clouds
263,Rio Brilhante,BR,-21.8019,-54.5464,94.84,29,100,5.82,overcast clouds
264,Khash,IR,28.2211,61.2158,48.56,55,0,3.69,clear sky
265,Dmitriyevskoye,RU,45.8053,41.8967,48.36,53,100,8.68,overcast clouds
266,Charlottesville,US,38.0293,-78.4767,62.1,46,1,1.01,clear sky
267,Balkanabat,TM,39.5108,54.3671,45.75,69,0,8.75,clear sky
268,Arlit,NE,18.7369,7.3853,75.45,13,14,11.23,few clouds
269,Havre-Saint-Pierre,CA,50.2334,-63.5986,27.19,46,40,20.71,scattered clouds
270,Nyagan,RU,62.1406,65.3936,-0.38,97,100,9.53,snow
271,Guarapari,BR,-20.6667,-40.4975,78.69,78,46,6.2,scattered clouds
272,Chipinge,ZW,-20.1883,32.6236,69.06,66,0,9.26,clear sky
273,Pangoa,PE,-12.1167,-73.0,85.23,60,54,3.94,light rain
274,Yangambi,CD,0.8102,24.4336,72.72,95,100,1.97,light rain
275,Grand Gaube,MU,-20.0064,57.6608,79.38,71,27,5.01,light rain
276,Buenos Aires,AR,-34.6132,-58.3772,78.93,63,40,10.36,scattered clouds
277,Les Cayes,HT,18.2,-73.75,85.03,60,41,7.18,scattered clouds
278,Adeje,ES,28.1227,-16.726,66.56,54,20,1.99,few clouds
279,Bonthe,SL,7.5264,-12.505,81.27,77,87,7.83,overcast clouds
280,Antalaha,MG,-14.9003,50.2788,76.17,86,87,5.7,light rain
281,Barentu,ER,15.1139,37.5928,76.78,30,0,6.62,clear sky
282,Takoradi,GH,4.8845,-1.7554,81.32,78,24,8.19,few clouds
283,Okitipupa,NG,6.5047,4.7839,79.18,83,68,2.89,broken clouds
284,Barranca,PE,-10.75,-77.7667,70.2,75,97,9.06,overcast clouds
285,Los Llanos De Aridane,ES,28.6585,-17.9182,64.15,68,40,13.0,scattered clouds
286,Paris,FR,48.8534,2.3488,42.98,87,75,3.0,broken clouds
287,Kirkenes,NO,69.7271,30.0458,-13.85,76,23,9.22,light snow
288,Melchor De Mencos,GT,17.0686,-89.1522,75.2,94,75,3.44,broken clouds
289,Abeche,TD,13.8292,20.8324,80.65,20,0,10.25,clear sky
290,Shache,CN,38.4167,77.2406,28.69,35,42,2.55,scattered clouds
291,Awassa,ET,7.05,38.4667,65.77,51,76,9.44,broken clouds
292,Jurm,AF,36.8648,70.8342,41.95,44,46,3.33,scattered clouds
293,Oussouye,SN,12.485,-16.5469,89.78,58,100,7.94,overcast clouds
294,Kavaratti,IN,10.5669,72.642,81.28,76,52,5.66,broken clouds
295,Margate,GB,51.3813,1.3862,42.91,74,100,3.0,overcast clouds
296,Ambovombe,MG,-25.1667,46.0833,74.84,88,0,4.32,clear sky
297,Blantyre,MW,-15.785,35.0085,80.55,40,89,5.19,overcast clouds
298,Gravdal,NO,68.1214,13.5031,27.21,56,3,18.59,clear sky
299,Babaeski,TR,41.4325,27.0931,47.1,87,76,3.4,broken clouds
300,Sinop,TR,41.7711,34.8709,47.79,60,100,11.9,overcast clouds
301,Geraldton,AU,-28.7667,114.6,61.21,82,0,3.44,clear sky
302,Belmonte,BR,-15.8631,-38.8828,82.4,81,16,7.02,few clouds
303,Lagoa,PT,39.05,-27.9833,63.63,84,99,12.44,overcast clouds
304,Zelenogorskiy,RU,55.0333,87.0,23.52,93,100,7.4,overcast clouds
305,Pimentel,PE,-6.8367,-79.9342,73.69,64,20,16.11,few clouds
306,Lukiv,UA,51.0521,25.4006,29.17,68,100,7.74,overcast clouds
307,Presque Isle,US,46.6811,-68.0159,22.28,58,14,8.08,few clouds
308,Pital,CO,2.2665,-75.8044,80.15,66,100,2.84,overcast clouds
309,Mokobeng,BW,-22.9965,27.6678,80.94,50,90,4.32,overcast clouds
310,Kindu,CD,-2.95,25.95,71.73,98,100,1.9,light rain
311,Mahibadhoo,MV,3.7833,72.9667,82.11,76,47,10.89,scattered clouds
312,Rio Branco,BR,-9.9747,-67.81,88.41,74,75,6.91,light rain
313,Vestmanna,FO,62.1564,-7.1664,32.92,69,20,6.91,few clouds
314,Barda,AZ,40.3744,47.1267,44.58,62,0,2.86,clear sky
315,Irtyshskiy,RU,58.3333,68.1333,34.65,95,100,14.85,overcast clouds
316,Kabalo,CD,-6.05,26.9167,74.26,77,2,1.21,clear sky
317,Monrovia,LR,6.3005,-10.7969,83.97,77,84,9.53,broken clouds
318,Saint-Georges,GD,12.0564,-61.7485,83.88,79,40,13.8,scattered clouds
319,Meulaboh,ID,4.1363,96.1285,76.28,87,79,4.54,broken clouds
320,Kalabo,ZM,-14.97,22.6814,79.66,46,89,2.08,overcast clouds
321,Camacupa,AO,-12.0167,17.4833,63.0,96,100,3.22,moderate rain
322,Kangasala,FI,61.4638,24.076,6.85,79,93,11.72,overcast clouds
323,Gilgit,PK,35.9221,74.3087,44.38,40,25,2.28,scattered clouds
324,Manavalakurichi,IN,8.1333,77.3,78.89,87,20,5.79,few clouds
325,Punta Alta,AR,-38.8759,-62.0736,63.91,49,100,8.39,overcast clouds
326,Sierpc,PL,52.8568,19.6691,32.86,79,100,5.75,overcast clouds
327,Akdepe,TM,42.0551,59.3788,35.69,88,96,6.06,overcast clouds
328,Turukhansk,RU,65.8167,87.9833,-36.54,100,98,4.7,overcast clouds
329,Tupiza,BO,-21.45,-65.7167,69.03,45,97,9.84,overcast clouds
330,Hun,LY,29.1268,15.9477,53.58,49,0,8.5,clear sky
331,Iki-Burul,RU,45.8208,44.6472,37.74,79,99,9.69,overcast clouds
332,Conceicao Do Araguaia,BR,-8.2578,-49.2647,80.78,84,100,4.32,light rain
333,Maniitsoq,GL,65.4167,-52.9,39.49,71,100,17.72,overcast clouds
334,Taltal,CL,-25.4,-70.4833,68.99,62,22,7.81,few clouds
335,Baghmara,IN,23.795,86.2085,64.67,84,90,2.13,overcast clouds
336,Lodwar,KE,3.1191,35.5973,84.58,46,6,19.98,clear sky
337,Sawakin,SD,19.1059,37.3321,81.46,66,3,7.49,clear sky
338,Longavi,CL,-35.9667,-71.6833,93.06,9,0,6.76,clear sky
339,Dourbali,TD,11.8091,15.8632,81.9,21,70,10.07,broken clouds
340,Tonj,SS,7.2737,28.6822,83.8,34,10,3.98,clear sky
341,Tiznit,MA,29.5833,-9.5,57.87,53,0,3.58,clear sky
342,Carbonia,IT,39.1672,8.5222,56.05,84,52,17.07,broken clouds
343,Buchanan,LR,5.8808,-10.0467,84.16,79,69,8.72,broken clouds
344,Puri,IN,19.8,85.85,68.52,95,100,22.88,heavy intensity rain
345,Brae,GB,60.3964,-1.353,37.31,66,76,23.4,broken clouds
346,Knyaginino,RU,55.8228,45.0349,27.88,80,99,13.24,overcast clouds
347,Teguldet,RU,57.3064,88.1667,20.41,92,100,9.95,overcast clouds
